"soundingID","date","hour","Longitude","Latitude","inSmoke","GISExists","NOXEmission","NOXPercentOfMax","maxNOX"
"Run03959_Seq0663_Scan002",20060501,0.0783333480358124,-159.69789,26.368231,NA,TRUE,NA,NA,26383369719808
"Run03959_Seq0966_Scan004",20060501,7.1094446182251,-69.409042,54.819572,NA,TRUE,NA,NA,26383369719808
"Run03959_Seq0967_Scan002",20060501,7.11833333969116,-70.173546,53.283813,NA,TRUE,NA,NA,26383369719808
"Run03959_Seq0967_Scan003",20060501,7.12722206115723,-70.955727,51.602592,NA,TRUE,NA,NA,26383369719808
"Run03959_Seq0967_Scan004",20060501,7.13611125946045,-71.661125,49.988293,NA,TRUE,303660359.5625,0.00115095366053457,26383369719808
"Run03959_Seq0968_Scan002",20060501,7.14499998092651,-72.300186,48.441177,NA,TRUE,142455351120,0.539943732104273,26383369719808
"Run03959_Seq0968_Scan003",20060501,7.15388870239258,-72.961372,46.749569,NA,TRUE,255165636352,0.967145740145649,26383369719808
"Run03959_Seq0969_Scan002",20060501,7.17166662216187,-74.115738,43.571709,NA,TRUE,287282570400,1.0888774764215,26383369719808
"Run03959_Seq0969_Scan003",20060501,7.18055534362793,-74.692192,41.871689,FALSE,TRUE,582878486144,2.20926474644514,26383369719808
"Run03959_Seq0969_Scan004",20060501,7.18944454193115,-75.222282,40.241665,FALSE,TRUE,10754593149952,40.7627731565984,26383369719808
"Run03959_Seq0972_Scan002",20060501,7.23388910293579,-78.463531,28.855404,FALSE,TRUE,0,0,26383369719808
"Run03959_Seq1039_Scan004",20060501,8.80722236633301,-98.282593,45.136295,NA,TRUE,486992208512,1.84583020927148,26383369719808
"Run03959_Seq1044_Scan002",20060501,8.90499973297119,-104.41216,23.938263,FALSE,TRUE,495684013504,1.87877446576452,26383369719808
"Run03959_Seq1105_Scan004",20060501,10.3361110687256,-107.60911,68.971352,NA,TRUE,NA,NA,26383369719808
"Run03959_Seq1107_Scan004",20060501,10.3805551528931,-116.07259,59.623981,NA,TRUE,NA,NA,26383369719808
"Run03959_Seq1108_Scan002",20060501,10.3894443511963,-117.02596,58.103046,NA,TRUE,NA,NA,26383369719808
"Run03959_Seq1108_Scan004",20060501,10.4072217941284,-118.84295,54.834648,NA,TRUE,NA,NA,26383369719808
"Run03959_Seq1110_Scan004",20060501,10.4516668319702,-123.00109,45.141068,NA,TRUE,4003541735680,15.174489756986,26383369719808
"Run03959_Seq1111_Scan002",20060501,10.4605560302734,-123.55273,43.586979,FALSE,TRUE,167358545488,0.634333473189178,26383369719808
"Run03959_Seq1112_Scan003",20060501,10.4872226715088,-125.6641,36.991123,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan002",20060501,12.0161113739014,-138.26082,63.112862,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan017",20060501,12.0427780151367,-142.22897,57.281097,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan024",20060501,12.0605554580688,-143.71753,54.530506,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan029",20060501,12.0694446563721,-144.6788,52.557087,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan053",20060501,12.1049995422363,-148.4688,43.015926,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan059",20060501,12.1227779388428,-149.2645,40.616421,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan069",20060501,12.1405553817749,-150.49707,36.608723,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan074",20060501,12.1494445800781,-151.0768,34.600941,NA,TRUE,NA,NA,26383369719808
"Run03961_Seq0001_Scan078",20060501,12.1583337783813,-151.52556,32.99313,NA,TRUE,NA,NA,26383369719808
"Run03966_Seq0001_Scan005",20060501,13.6605558395386,-163.88103,61.953571,NA,TRUE,NA,NA,26383369719808
"Run03966_Seq0001_Scan009",20060501,13.6694440841675,-164.9901,60.402378,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan024",20060501,21.4827785491943,-120.79932,25.274593,FALSE,TRUE,0,0,26383369719808
"Run03982_Seq0001_Scan026",20060501,21.4827785491943,-120.99847,26.081047,FALSE,TRUE,0,0,26383369719808
"Run03982_Seq0001_Scan042",20060501,21.5183334350586,-122.67271,32.525978,FALSE,TRUE,0,0,26383369719808
"Run03982_Seq0001_Scan044",20060501,21.5183334350586,-122.89368,33.330265,FALSE,TRUE,0,0,26383369719808
"Run03982_Seq0001_Scan046",20060501,21.5272216796875,-123.11779,34.13438,FALSE,TRUE,0,0,26383369719808
"Run03982_Seq0001_Scan052",20060501,21.536111831665,-123.80988,36.543831,FALSE,TRUE,0,0,26383369719808
"Run03982_Seq0001_Scan056",20060501,21.5450000762939,-124.28961,38.148411,FALSE,TRUE,0,0,26383369719808
"Run03982_Seq0001_Scan059",20060501,21.5538883209229,-124.66003,39.35078,FALSE,TRUE,0,0,26383369719808
"Run03982_Seq0001_Scan065",20060501,21.5627784729004,-125.4317,41.752064,NA,TRUE,2599033094.4375,0.00985102783321195,26383369719808
"Run03982_Seq0001_Scan066",20060501,21.5627784729004,-125.56475,42.152302,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan069",20060501,21.5716667175293,-125.97176,43.351376,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan076",20060501,21.5894451141357,-126.97352,46.143223,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan077",20060501,21.5894451141357,-127.1234,46.541946,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan080",20060501,21.5983333587646,-127.5834,47.73579,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan082",20060501,21.5983333587646,-127.89964,48.530373,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan083",20060501,21.5983333587646,-128.06082,48.927715,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan084",20060501,21.5983333587646,-128.22433,49.325054,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan085",20060501,21.6072216033936,-128.39006,49.722103,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan086",20060501,21.6072216033936,-128.55782,50.118641,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan087",20060501,21.6072216033936,-128.72787,50.514801,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan090",20060501,21.6161117553711,-129.25316,51.703297,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan094",20060501,21.6161117553711,-129.99066,53.284508,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan099",20060501,21.625,-130.98048,55.254948,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan103",20060501,21.6338882446289,-131.83545,56.82687,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan106",20060501,21.6338882446289,-132.5181,58.001354,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan110",20060501,21.6427783966064,-133.49269,59.563267,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan112",20060501,21.6516666412354,-134.01057,60.342014,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan116",20060501,21.6605548858643,-135.11546,61.893391,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan123",20060501,21.6694450378418,-137.31393,64.58741,NA,TRUE,NA,NA,26383369719808
"Run03982_Seq0001_Scan124",20060501,21.6694450378418,-137.66054,64.969856,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan015",20060501,23.1272220611572,-144.6595,21.697262,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan040",20060501,23.171667098999,-147.19168,31.777208,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan073",20060501,23.2338886260986,-151.27725,45.003178,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan084",20060501,23.2516670227051,-152.97012,49.380386,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan085",20060501,23.2516670227051,-153.13608,49.777294,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan094",20060501,23.2694435119629,-154.74051,53.339939,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan110",20060501,23.3050003051758,-158.25197,59.61805,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan114",20060501,23.3138885498047,-159.31334,61.173008,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan118",20060501,23.3227787017822,-160.47302,62.72049,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan122",20060501,23.3316669464111,-161.74727,64.258224,NA,TRUE,NA,NA,26383369719808
"Run03986_Seq0001_Scan124",20060501,23.3316669464111,-162.43408,65.023354,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0041_Scan003",20060502,11.0827779769897,-121.95682,65.814857,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0041_Scan004",20060502,11.0827779769897,-123.39573,64.258911,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0043_Scan004",20060502,11.1361112594604,-129.70599,54.741646,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0044_Scan004",20060502,11.1538887023926,-131.95184,49.909176,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0045_Scan002",20060502,11.1627779006958,-132.58916,48.362106,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0050_Scan002",20060502,11.2783336639404,-139.97108,23.846527,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0050_Scan004",20060502,11.2961111068726,-140.76949,20.483591,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0112_Scan002",20060502,12.7183332443237,-144.99684,67.419823,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0114_Scan002",20060502,12.7627773284912,-152.61804,58.005104,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0119_Scan004",20060502,12.8872222900391,-163.0554,30.338423,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0313_Scan002",20060502,17.3850002288818,-65.530998,50.849876,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0314_Scan004",20060502,17.4205551147461,-69.751091,58.938095,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0315_Scan003",20060502,17.4383335113525,-71.932266,62.104465,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0315_Scan004",20060502,17.4472217559814,-73.183098,63.674831,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0378_Scan003",20060502,18.9050006866455,-81.659203,23.153301,FALSE,TRUE,0,0,26383369719808
"Run04005_Seq0379_Scan004",20060502,18.9405555725098,-83.300583,29.725403,TRUE,TRUE,919259595968,3.48423876756668,26383369719808
"Run04005_Seq0380_Scan003",20060502,18.9494438171387,-84.178909,33.004684,FALSE,TRUE,2175634364928,8.24623385122252,26383369719808
"Run04005_Seq0381_Scan003",20060502,18.976110458374,-85.593346,37.913044,FALSE,TRUE,4486275698176,17.0041800794226,26383369719808
"Run04005_Seq0383_Scan002",20060502,19.0205554962158,-88.290337,45.986012,FALSE,TRUE,240328736048,0.910909935312649,26383369719808
"Run04005_Seq0384_Scan004",20060502,19.0561103820801,-91.817833,54.204372,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0385_Scan002",20060502,19.0650005340576,-92.575043,55.668816,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0385_Scan004",20060502,19.0827770233154,-94.464684,58.931934,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0387_Scan002",20060502,19.1094436645508,-99.212868,65.160828,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0450_Scan003",20060502,20.5761108398438,-107.59296,28.070286,FALSE,TRUE,138068892896,0.523317886844231,26383369719808
"Run04005_Seq0453_Scan004",20060502,20.6561107635498,-112.43976,44.420223,FALSE,TRUE,665507246336,2.52244976060186,26383369719808
"Run04005_Seq0454_Scan002",20060502,20.6561107635498,-113.00436,45.97403,FALSE,TRUE,220754321696,0.836717690122286,26383369719808
"Run04005_Seq0455_Scan004",20060502,20.7005558013916,-116.4953,54.123657,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0459_Scan002",20060502,20.7716674804688,-129.11978,69.748573,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0522_Scan002",20060502,22.2383327484131,-133.14906,31.268723,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0522_Scan003",20060502,22.2472229003906,-133.61275,32.980133,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0592_Scan003",20060502,23.8827781677246,-157.03439,28.061596,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0595_Scan004",20060502,23.9538898468018,-161.88174,44.412632,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0895_Scan004",20060503,6.90500020980835,-66.339737,54.779697,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0896_Scan003",20060503,6.92277765274048,-67.884026,51.562294,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0898_Scan003",20060503,6.96722221374512,-71.615677,41.831078,NA,TRUE,3939787758848,14.9328452001721,26383369719808
"Run04005_Seq0899_Scan002",20060503,6.9850001335144,-72.6334,38.640289,NA,TRUE,0,0,26383369719808
"Run04005_Seq0899_Scan003",20060503,6.99388885498047,-73.148331,36.934406,NA,TRUE,0,0,26383369719808
"Run04005_Seq0900_Scan002",20060503,7.01166677474976,-74.067612,33.734039,NA,TRUE,0,0,26383369719808
"Run04005_Seq0900_Scan003",20060503,7.02055549621582,-74.537201,32.023422,NA,TRUE,0,0,26383369719808
"Run04005_Seq0965_Scan003",20060503,8.52277755737305,-87.213867,61.163071,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0966_Scan002",20060503,8.54055595397949,-89.244286,58.058594,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0966_Scan003",20060503,8.5494441986084,-90.20372,56.391979,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0966_Scan004",20060503,8.55833339691162,-91.057121,54.789669,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0967_Scan003",20060503,8.56722259521484,-92.602051,51.572174,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq0967_Scan004",20060503,8.57611083984375,-93.306427,49.958099,NA,TRUE,138543007744,0.52511490842652,26383369719808
"Run04005_Seq0968_Scan002",20060503,8.58500003814697,-93.944717,48.411163,NA,TRUE,75876308344,0.287591422740189,26383369719808
"Run04005_Seq0968_Scan003",20060503,8.5938892364502,-94.605415,46.719284,FALSE,TRUE,319120792672,1.20955282081504,26383369719808
"Run04005_Seq0968_Scan004",20060503,8.6027774810791,-95.207733,45.095776,FALSE,TRUE,668934577280,2.53544025795075,26383369719808
"Run04005_Seq0972_Scan004",20060503,8.69166660308838,-100.94868,25.468687,FALSE,TRUE,722326381888,2.73780942146179,26383369719808
"Run04005_Seq0973_Scan004",20060503,8.71833324432373,-102.13115,20.534637,FALSE,TRUE,0,0,26383369719808
"Run04005_Seq1035_Scan002",20060503,10.1405553817749,-106.31351,67.475395,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq1036_Scan003",20060503,10.1761112213135,-111.92909,61.16832,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq1037_Scan003",20060503,10.1938886642456,-114.92016,56.397289,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq1037_Scan004",20060503,10.2027778625488,-115.77406,54.795048,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq1039_Scan003",20060503,10.2383337020874,-119.32355,46.724495,FALSE,TRUE,695675449088,2.6367952861067,26383369719808
"Run04005_Seq1040_Scan004",20060503,10.2738885879517,-121.58293,40.217087,FALSE,TRUE,933636262016,3.53873016195899,26383369719808
"Run04005_Seq1041_Scan002",20060503,10.2738885879517,-122.07176,38.655945,FALSE,TRUE,2436375071232,9.23451059173396,26383369719808
"Run04005_Seq1112_Scan003",20060503,11.9361114501953,-147.3062,36.9515,NA,TRUE,NA,NA,26383369719808
"Run04005_Seq1113_Scan002",20060503,11.9538888931274,-148.22624,33.750854,NA,TRUE,NA,NA,26383369719808
"Run04007_Seq0001_Scan007",20060503,13.4561109542847,-161.3494,61.19173,NA,TRUE,NA,NA,26383369719808
"Run04007_Seq0001_Scan008",20060503,13.4561109542847,-161.62357,60.803856,NA,TRUE,NA,NA,26383369719808
"Run04007_Seq0001_Scan021",20060503,13.48277759552,-164.72537,55.722668,NA,TRUE,NA,NA,26383369719808
"Run04024_Seq0001_Scan030",20060503,21.2961120605469,-118.32501,27.742619,FALSE,TRUE,0,0,26383369719808
"Run04024_Seq0001_Scan044",20060503,21.3227787017822,-119.81663,33.378666,FALSE,TRUE,996560870,0.00377723118988779,26383369719808
"Run04024_Seq0001_Scan058",20060503,21.34055519104,-121.45989,38.998436,FALSE,TRUE,3041055031552,11.5264087334108,26383369719808
"Run04024_Seq0001_Scan063",20060503,21.3494453430176,-122.09447,40.999825,FALSE,TRUE,655903270528,2.48604813370585,26383369719808
"Run04024_Seq0001_Scan065",20060503,21.3583335876465,-122.35687,41.800003,FALSE,TRUE,308792966976,1.17040761000353,26383369719808
"Run04024_Seq0001_Scan066",20060503,21.3583335876465,-122.48977,42.19923,FALSE,TRUE,308792966976,1.17040761000353,26383369719808
"Run04024_Seq0001_Scan067",20060503,21.3583335876465,-122.62443,42.599571,FALSE,TRUE,509364995264,1.93062903136888,26383369719808
"Run04024_Seq0001_Scan071",20060503,21.3672218322754,-123.17625,44.197315,FALSE,TRUE,1324167623808,5.01894806414302,26383369719808
"Run04024_Seq0001_Scan072",20060503,21.3672218322754,-123.31788,44.596207,FALSE,TRUE,4003541735680,15.174489756986,26383369719808
"Run04024_Seq0001_Scan073",20060503,21.3672218322754,-123.46111,44.995132,FALSE,TRUE,4003541735680,15.174489756986,26383369719808
"Run04024_Seq0001_Scan074",20060503,21.3761119842529,-123.6059,45.393791,FALSE,TRUE,210480184176,0.797775971800814,26383369719808
"Run04024_Seq0001_Scan076",20060503,21.3761119842529,-123.90052,46.190895,FALSE,TRUE,418650917568,1.58679850987225,26383369719808
"Run04024_Seq0001_Scan081",20060503,21.3850002288818,-124.66863,48.18074,FALSE,TRUE,53150480336,0.201454480229248,26383369719808
"Run04024_Seq0001_Scan083",20060503,21.3938884735107,-124.98957,48.97554,NA,TRUE,162731322912,0.616795066893314,26383369719808
"Run04024_Seq0001_Scan084",20060503,21.3938884735107,-125.1533,49.3722,NA,TRUE,162731322912,0.616795066893314,26383369719808
"Run04024_Seq0001_Scan089",20060503,21.4027786254883,-126.00559,51.354382,NA,TRUE,NA,NA,26383369719808
"Run04024_Seq0001_Scan092",20060503,21.4116668701172,-126.54718,52.540977,NA,TRUE,NA,NA,26383369719808
"Run04024_Seq0001_Scan096",20060503,21.4205551147461,-127.30933,54.120304,NA,TRUE,NA,NA,26383369719808
"Run04024_Seq0001_Scan119",20060503,21.4650001525879,-132.95815,63.097836,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan019",20060503,22.9227771759033,-141.95107,23.300667,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan031",20060503,22.9494438171387,-143.14815,28.140783,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan039",20060503,22.9583339691162,-143.98973,31.362667,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan044",20060503,22.976110458374,-144.53743,33.374306,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan048",20060503,22.9850006103516,-144.98912,34.981564,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan052",20060503,22.9850006103516,-145.45442,36.587967,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan053",20060503,22.9938888549805,-145.57309,36.989285,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan057",20060503,23.0027770996094,-146.05708,38.592995,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan062",20060503,23.0116672515869,-146.68623,40.595894,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan065",20060503,23.0116672515869,-147.07787,41.796055,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan067",20060503,23.0205554962158,-147.34557,42.595928,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan070",20060503,23.0205554962158,-147.75713,43.794205,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan071",20060503,23.0294437408447,-147.89732,44.193386,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan073",20060503,23.0294437408447,-148.18208,44.991066,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan074",20060503,23.0294437408447,-148.32703,45.390034,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan080",20060503,23.0472221374512,-149.23227,47.779247,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan086",20060503,23.0561103820801,-150.20825,50.162121,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan088",20060503,23.0561103820801,-150.55156,50.955021,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan094",20060503,23.0738887786865,-151.64362,53.327965,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan095",20060503,23.0738887786865,-151.83565,53.722549,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan111",20060503,23.1005554199219,-155.40981,59.995739,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan113",20060503,23.1005554199219,-155.93983,60.773262,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan122",20060503,23.1183338165283,-158.64639,64.247543,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan123",20060503,23.1183338165283,-158.98448,64.629799,NA,TRUE,NA,NA,26383369719808
"Run04028_Seq0001_Scan124",20060503,23.1272220611572,-159.33231,65.012321,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0040_Scan004",20060504,10.8605556488037,-115.43663,68.892212,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0041_Scan002",20060504,10.8694448471069,-117.17574,67.433258,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0048_Scan002",20060504,11.029444694519,-134.33452,33.704166,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0048_Scan004",20060504,11.0472221374512,-135.24152,30.353691,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0050_Scan003",20060504,11.0827779769897,-137.28979,22.138763,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0114_Scan002",20060504,12.5583333969116,-149.52309,58.014492,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0120_Scan002",20060504,12.6916666030884,-160.37189,28.778946,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0314_Scan003",20060504,17.2072219848633,-65.693489,57.336113,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0315_Scan002",20060504,17.2161102294922,-67.649345,60.446999,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0378_Scan004",20060504,18.7094440460205,-78.965225,24.789541,FALSE,TRUE,0,0,26383369719808
"Run04047_Seq0380_Scan002",20060504,18.7450008392334,-80.622246,31.285616,FALSE,TRUE,270029393392,1.02348333916296,26383369719808
"Run04047_Seq0380_Scan004",20060504,18.7538890838623,-81.543709,34.63385,FALSE,TRUE,3245803472640,12.3024598719212,26383369719808
"Run04047_Seq0382_Scan004",20060504,18.7983341217041,-84.632797,44.425198,FALSE,TRUE,846514548736,3.2085156586365,26383369719808
"Run04047_Seq0383_Scan003",20060504,18.8161106109619,-85.843239,47.671207,FALSE,TRUE,3948771994.5,0.0149668978467726,26383369719808
"Run04047_Seq0383_Scan004",20060504,18.8250007629395,-86.495232,49.290283,NA,TRUE,176699801568,0.669739322325222,26383369719808
"Run04047_Seq0384_Scan004",20060504,18.8427772521973,-88.689018,54.127014,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0385_Scan002",20060504,18.8516674041748,-89.480812,55.661053,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0387_Scan003",20060504,18.9050006866455,-97.718651,66.768906,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0451_Scan003",20060504,20.3894443511963,-105.80202,32.984348,FALSE,TRUE,241946660448,0.91704229981795,26383369719808
"Run04047_Seq0455_Scan003",20060504,20.4783325195312,-112.62577,52.508411,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0455_Scan004",20060504,20.4872226715088,-113.40158,54.117107,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0456_Scan002",20060504,20.4961109161377,-114.19257,55.650646,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0457_Scan003",20060504,20.531665802002,-118.25819,62.080486,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0458_Scan003",20060504,20.5583324432373,-122.42515,66.76001,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0458_Scan004",20060504,20.5583324432373,-124.15293,68.292816,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0459_Scan002",20060504,20.5672225952148,-126.01982,69.741821,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0520_Scan003",20060504,21.9983329772949,-128.00163,23.12104,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0523_Scan002",20060504,22.0605564117432,-131.42726,36.175583,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0523_Scan003",20060504,22.0605564117432,-131.93388,37.882256,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0525_Scan002",20060504,22.1049995422363,-134.62872,45.956081,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0527_Scan002",20060504,22.1494445800781,-138.90872,55.639946,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0592_Scan003",20060504,23.6694450378418,-153.94185,28.054066,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0593_Scan002",20060504,23.6872215270996,-154.77896,31.264137,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0594_Scan004",20060504,23.7316665649414,-157.15984,39.517464,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0596_Scan004",20060504,23.7672214508057,-160.65028,49.27137,NA,TRUE,NA,NA,26383369719808
"Run04047_Seq0897_Scan002",20060505,6.73611116409302,-66.134003,48.40633,FALSE,TRUE,322998025088,1.22424856460053,26383369719808
"Run04047_Seq0897_Scan003",20060505,6.74499988555908,-66.794731,46.714176,FALSE,TRUE,86473210688,0.32775650573201,26383369719808
"Run04047_Seq0897_Scan004",20060505,6.7538890838623,-67.396919,45.090828,FALSE,TRUE,298951720192,1.1331066628974,26383369719808
"Run04047_Seq0898_Scan002",20060505,6.7538890838623,-67.947868,43.536053,FALSE,TRUE,70717607588,0.268038572551659,26383369719808
"Run04047_Seq0898_Scan004",20060505,6.76277780532837,-69.053513,40.205784,FALSE,TRUE,0,0,26383369719808
"Run04047_Seq0899_Scan003",20060505,6.78055572509766,-70.056465,36.939693,FALSE,TRUE,0,0,26383369719808
"Run04047_Seq0900_Scan003",20060505,6.80722236633301,-71.445663,32.028271,FALSE,TRUE,0,0,26383369719808
"Run04047_Seq0901_Scan003",20060505,6.83388900756836,-72.728584,27.105536,FALSE,TRUE,0,0,26383369719808
"Run04047_Seq0964_Scan002",20060505,8.29166698455811,-78.506157,67.475601,FALSE,TRUE,NA,NA,26383369719808
"Run04047_Seq0964_Scan004",20060505,8.30055522918701,-81.638,64.311005,FALSE,TRUE,NA,NA,26383369719808
"Run04047_Seq0965_Scan002",20060505,8.30944442749023,-82.885376,62.813175,FALSE,TRUE,NA,NA,26383369719808
"Run04047_Seq0965_Scan003",20060505,8.31833362579346,-84.120979,61.167973,FALSE,TRUE,NA,NA,26383369719808
